age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
33,State-gov,292782.7522217484,9th,5.138252564941752,Married-civ-spouse,Farming-fishing,Husband,White,Male,-173.41098283294932,-7.551333849973996,38.98134245330003,United-States
39,Private,98131.65004758975,HS-grad,8.875189434496962,Never-married,Machine-op-inspct,Unmarried,Black,Female,-716.8876939209046,-4.2504166124922556,39.71921425454215,United-States
30,Private,148649.39559517504,HS-grad,8.967995667842196,Never-married,Other-service,Not-in-family,White,Male,779.8347882696721,-60.0491162107483,30.065010385038406,United-States
61,Private,89872.1503456037,Some-college,10.054734730034012,Married-civ-spouse,Tech-support,Husband,White,Male,15386.67679358361,-26.256172526224983,17.618797151658153,United-States
40,Private,134651.39619970723,HS-grad,9.120871103997999,Married-civ-spouse,Exec-managerial,Husband,White,Male,-135.47585889042793,-36.67256151271063,49.31583532296026,United-States
29,Self-emp-not-inc,159829.81125630063,HS-grad,9.124485966658531,Married-civ-spouse,Craft-repair,Husband,White,Male,242.9146841144785,11.380458057742398,39.710804059120235,United-States
29,Private,208094.39707852292,HS-grad,9.065505899264254,Divorced,Exec-managerial,Not-in-family,White,Female,113.38184673016131,-5.4591214648228465,39.840263698800946,United-States
39,Private,101830.74070158644,Masters,13.866497439420206,Married-civ-spouse,Sales,Husband,White,Male,-486.42132849963605,2006.9334731612291,55.67814251884924,United-States
33,Private,153355.55177486347,HS-grad,8.968718096118298,Never-married,Machine-op-inspct,Unmarried,White,Male,-535.9254964324481,30.915809962392817,40.396061118248454,United-States
36,Private,128604.14542888316,HS-grad,8.910015642656505,Divorced,Machine-op-inspct,Unmarried,White,Male,133.51125570559145,40.05293019780923,39.726813670743645,United-States
64,Private,190646.3492029995,Prof-school,15.059314939451612,Married-civ-spouse,Exec-managerial,Husband,White,Male,181.67277068145822,16.710269327846415,60.12333086511541,United-States
22,Private,169124.262185887,HS-grad,9.126976819521373,Never-married,Handlers-cleaners,Unmarried,White,Male,-145.30845831467076,1963.1765080282187,45.25248017697698,United-States
52,Self-emp-not-inc,36836.35105508764,HS-grad,9.162549034784027,Married-civ-spouse,Farming-fishing,Husband,White,Male,31.626391184218765,1885.1703826047994,59.74706479531047,United-States
52,Self-emp-not-inc,149846.59052975322,HS-grad,8.972189727261593,Divorced,Sales,Unmarried,Black,Male,-721.2780526296256,-6.403025331713421,39.653863957514474,United-States
54,Self-emp-not-inc,91281.754327145,Assoc-voc,10.991356320644588,Married-civ-spouse,Tech-support,Other-relative,White,Female,46.36760836952025,-1.1738926616791583,9.572344685479546,United-States
27,Private,217264.40148163828,Bachelors,13.153860885813318,Never-married,Sales,Not-in-family,White,Female,162.6307569399406,2.1975004186182625,40.380601775241445,United-States
49,Private,140179.17001757436,HS-grad,9.153203290063296,Married-civ-spouse,Craft-repair,Husband,White,Male,7544.868646452849,24.487634015774287,41.37319703822316,United-States
22,,194770.11184659388,Some-college,10.078422186767588,Never-married,,Own-child,White,Male,105.78642894262343,24.845319695088826,63.90704105103057,United-States
31,State-gov,157450.82720900935,Masters,13.88716475387052,Never-married,Adm-clerical,Not-in-family,White,Male,343.0446173863427,27.683051623943722,24.24734559729899,United-States
40,Private,194871.3404267583,11th,7.045305699606451,Married-civ-spouse,Farming-fishing,Husband,White,Male,292.61879252074846,-26.934108560934536,39.972344488698425,United-States
49,Self-emp-not-inc,126129.7677240891,HS-grad,8.825880040241374,Married-civ-spouse,Exec-managerial,Husband,White,Male,529.871450989107,-11.730264743806734,34.382679025733026,United-States
35,Private,209111.94959685978,Some-college,9.862589513492798,Never-married,Handlers-cleaners,Own-child,Black,Male,-105.81180628358493,-28.78178580167982,40.22727093910752,United-States
20,,289729.12229051074,Some-college,9.995375241782106,Never-married,,Own-child,White,Female,-143.40680588072732,-16.652053603119175,35.73705380820573,United-States
20,Private,57125.10299579221,Some-college,10.039731620054443,Never-married,Sales,Not-in-family,White,Female,66.16424409518469,0.4310377374840673,49.51225081223576,United-States
29,Private,86933.27944792199,HS-grad,8.926544777394476,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,829.139943243327,3.2154826029778527,39.777510602169706,Scotland
17,Private,158359.54385755653,12th,8.112962547439333,Never-married,Sales,Own-child,White,Female,-790.6145734808962,-30.926788560320166,19.98231402719366,United-States
39,State-gov,21907.73322121059,Some-college,10.085738271751874,Divorced,Adm-clerical,Unmarried,White,Female,176.67877634204268,31.857586987757827,34.913503702569045,United-States
33,Private,262521.54861867253,9th,5.033122491646242,Never-married,Sales,Unmarried,White,Female,2.2732554140829335,8.126067697393497,39.51971949692572,United-States
35,Federal-gov,473465.19170404325,Bachelors,13.052571712963386,Married-civ-spouse,Exec-managerial,Husband,White,Male,160.98882545599332,3.810051795629089,39.08178993447899,United-States
31,Private,379647.4234507575,HS-grad,8.973850949299532,Never-married,Machine-op-inspct,Own-child,Black,Male,-415.3666359521941,9.799238453489531,40.32665511127719,United-States
46,Private,265881.0059486014,Some-college,9.881369053670046,Married-civ-spouse,Craft-repair,Husband,Other,Male,-237.78309577266282,14.100051913002353,39.73341754627304,Dominican-Republic
22,Private,139120.5530162241,Some-college,9.924465934401546,Never-married,Farming-fishing,Own-child,White,Male,508.66896407689165,4.655182611096505,12.6501085712947,United-States
37,Private,177972.1418090295,HS-grad,8.821040097090155,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5160.5035846913215,8.515416079498246,44.08715046242781,United-States
43,Private,165592.8951045294,HS-grad,8.897226800379707,Separated,Craft-repair,Not-in-family,White,Male,-207.15621248673398,-34.73299663768191,39.541540190741976,United-States
41,Private,341201.6557730041,Prof-school,14.921642443857154,Married-civ-spouse,Prof-specialty,Husband,White,Male,-208.91299859587048,1977.2839616949343,49.99781535213638,United-States
44,Private,78258.84395800848,HS-grad,9.242441644188421,Divorced,Adm-clerical,Unmarried,White,Female,-583.1399947723531,-29.694248394195146,40.70295009561297,United-States
61,,193782.55626830607,Doctorate,15.932104677059376,Widowed,,Not-in-family,White,Female,507.2204898022088,0.8245202322823888,5.711078250438783,United-States
26,Private,126145.1617210077,Bachelors,12.881982280905131,Never-married,Adm-clerical,Own-child,White,Female,194.72896571091965,-24.08205978849494,39.49052360692715,United-States
51,State-gov,49472.474683390436,Masters,13.906578576541042,Married-civ-spouse,Prof-specialty,Husband,White,Male,-371.4243204712126,13.986106564150349,71.14085566711239,United-States
37,Self-emp-inc,339689.22671812295,Some-college,10.09590797575657,Married-civ-spouse,Exec-managerial,Husband,White,Male,-463.7301424028987,-22.11818468135219,50.86292132816332,United-States
54,Private,351078.816501553,HS-grad,9.149967881514304,Separated,Sales,Unmarried,White,Female,679.2944289615307,2.2238797325407504,35.295345504442,United-States
45,Private,103581.36007854866,HS-grad,9.251468687163939,Married-civ-spouse,Craft-repair,Husband,White,Male,-353.8558374308819,1878.8066123090523,40.092162304983994,United-States
19,,215971.65063676686,HS-grad,8.942097481339053,Never-married,,Own-child,White,Male,7.25853219328433,-33.749683319645705,39.71827776274127,United-States
39,Self-emp-not-inc,71108.97685345945,Assoc-acdm,11.98101146052633,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.43576343485438,3.9459083751669772,39.9925373617238,United-States
38,Private,27629.870340391437,HS-grad,9.107115984746164,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,128.55485860366684,-0.1158405666965465,40.89186945028986,United-States
59,Private,228961.63530601296,Some-college,9.95571679734279,Married-civ-spouse,Exec-managerial,Husband,White,Male,-279.0316799235828,1847.57115865686,46.39604876715558,United-States
25,Private,362941.3251113281,HS-grad,8.821337681372057,Never-married,Sales,Own-child,White,Female,87.7424732219574,15.228286173820342,40.69816861514956,Mexico
46,Local-gov,258691.2762724764,Bachelors,12.751402507887876,Never-married,Prof-specialty,Not-in-family,Black,Female,81.6609652550455,10.033513415898838,40.30425630442165,United-States
32,Private,21556.610298163,Assoc-voc,11.090071684563675,Married-civ-spouse,Tech-support,Husband,White,Male,-395.9103662662575,40.63832580117143,39.74582313176668,United-States
35,Private,156098.457317524,HS-grad,9.173216028318619,Never-married,Handlers-cleaners,Own-child,White,Female,766.4032412321433,30.826073421633303,19.89071290546328,United-States
33,Private,178670.7847107254,Bachelors,13.088953560016858,Married-civ-spouse,Exec-managerial,Husband,White,Male,-517.0587406959196,-0.8386290680953538,64.84192540470004,United-States
38,Private,179638.941316109,HS-grad,9.170478987888615,Married-civ-spouse,Other-service,Husband,White,Male,-197.83940459238582,-7.231519665058602,39.06124687655473,United-States
57,Private,299128.8124240694,HS-grad,8.908278918708255,Married-civ-spouse,Craft-repair,Husband,White,Male,-113.31344466300669,28.180240904009235,84.28701615230368,United-States
31,Private,148310.26766362027,HS-grad,8.944993612096257,Never-married,Sales,Unmarried,Black,Female,-501.5093200609336,5.741916522213053,23.960124070528767,United-States
49,Private,15166.075845010142,Some-college,10.025096125303394,Widowed,Exec-managerial,Not-in-family,White,Female,302.63587804116736,-26.033071996400682,40.6351072636934,United-States
53,Private,166927.87850519837,Bachelors,13.064521636093065,Married-civ-spouse,Exec-managerial,Husband,White,Male,-274.37950915853355,25.68055553394903,41.305923013109826,United-States
44,Self-emp-not-inc,56434.13382395427,Some-college,9.777951335269886,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,10.059018854420868,21.946751285774038,57.34290047686325,United-States
55,Private,161749.13605758187,HS-grad,8.99145700780015,Married-civ-spouse,Sales,Husband,White,Male,27.35513735932414,-0.575544955436907,55.5991416392344,United-States
51,State-gov,66520.95380470243,Assoc-voc,11.080937466640812,Divorced,Tech-support,Not-in-family,White,Male,-570.8449924434051,2463.0847120103435,39.8672278132709,United-States
29,Private,250354.8344107527,Bachelors,12.952836577860923,Married-civ-spouse,Prof-specialty,Husband,White,Male,-72.78202852859289,18.891725458733156,40.04902094425047,United-States
24,Private,243709.73711314466,Some-college,9.805756098233616,Never-married,Other-service,Not-in-family,White,Male,-105.88000311597328,3.763801024056507,39.73666234100352,United-States
31,Private,272236.06895616767,Assoc-voc,10.88509266446458,Separated,Tech-support,Unmarried,Black,Female,-471.6218469040303,-9.298021630077898,30.793803411992535,United-States
47,Private,190939.9047538756,HS-grad,8.97939782915839,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,624.3258251835875,14.356266628924665,39.85149442468213,United-States
34,Private,41931.733771308805,Some-college,10.02354213305968,Married-civ-spouse,Exec-managerial,Husband,White,Male,-129.32921314116314,-16.172396755385456,44.632567958056455,United-States
34,Local-gov,226926.87449594028,Some-college,10.115918715417925,Married-civ-spouse,Protective-serv,Husband,White,Male,432.610689716726,19.92139501720522,39.20039906635017,United-States
23,Private,274108.71093978774,HS-grad,8.896316812984697,Never-married,Machine-op-inspct,Not-in-family,Black,Male,557.013801782923,-18.329851232166856,35.27186986698176,United-States
18,Private,52124.372660020126,11th,6.949264753821141,Never-married,Handlers-cleaners,Own-child,White,Male,321.65004392776484,-8.047953278749647,15.676050199832112,United-States
33,Local-gov,44512.93379877214,Assoc-voc,10.886670800399566,Never-married,Protective-serv,Not-in-family,White,Male,196.33981824496968,-9.624447305582596,69.6134672481295,United-States
18,Private,182644.78255600735,11th,6.828247690381777,Never-married,Sales,Own-child,Black,Female,338.47193303781586,-30.831877865513324,9.52447441288311,United-States
61,Private,488180.1173020547,7th-8th,3.885084151017161,Married-civ-spouse,Farming-fishing,Husband,White,Male,638.26137257945,-19.97521380739921,54.55966630936228,United-States
32,Private,327853.68008773134,Masters,13.86180873566331,Never-married,Adm-clerical,Unmarried,White,Female,-619.9982401169692,-7.571177630338452,40.09159366162751,United-States
23,Private,381724.3059824351,HS-grad,9.182734293148144,Divorced,Sales,Not-in-family,White,Male,146.50085416241717,-1.4329533057985755,96.4511749724448,United-States
34,Private,320158.4424148524,HS-grad,8.940905097354888,Never-married,Other-service,Not-in-family,White,Female,46.81968919993229,-13.065352552054065,28.181999380257537,United-States
34,Private,133699.54242090214,Some-college,10.036191434055526,Divorced,Adm-clerical,Unmarried,White,Female,454.81534750145244,5.4079979712108255,40.653246690236806,United-States
22,Private,162876.3839325228,Some-college,10.116892423400012,Never-married,Handlers-cleaners,Own-child,White,Male,149.05385063588295,-53.26677278016491,25.385078559308734,United-States
38,Private,106322.15193451928,Assoc-voc,10.978731074326207,Divorced,Adm-clerical,Unmarried,White,Female,-155.06705259877754,-1.3272986474298651,39.394451295082426,United-States
40,Private,70395.3406196035,Some-college,9.968282808031871,Married-civ-spouse,Adm-clerical,Husband,Black,Male,-193.64617805588142,8.653062880582723,55.21230557584617,United-States
20,Private,351577.45796601236,9th,4.930533047754553,Never-married,Machine-op-inspct,Unmarried,White,Female,-140.29364287710203,-28.88256598328308,40.04620829324083,United-States
48,Local-gov,207912.99714146275,HS-grad,9.196697123861188,Separated,Transport-moving,Unmarried,White,Female,92.29692556493913,-5.452924318427129,25.210411974039015,United-States
28,Private,210113.95271691078,Some-college,9.806744321889997,Never-married,Adm-clerical,Not-in-family,White,Male,363.09448370608646,39.538888211131024,44.447442813235064,United-States
28,Private,103825.24215194522,Bachelors,13.00537716734259,Never-married,Prof-specialty,Not-in-family,White,Female,-699.2387612222315,-14.042194902119443,34.359045702028375,United-States
51,Private,214141.36073251595,Bachelors,13.058044064325708,Divorced,Exec-managerial,Unmarried,White,Male,-350.5046263811992,-13.493700385063386,39.819443409386444,United-States
19,Private,95998.16505395665,HS-grad,8.87566765464383,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,-609.704355881925,-0.12639780019218133,39.721371170272796,United-States
32,Private,195426.35448398284,HS-grad,8.983466875453347,Married-civ-spouse,Adm-clerical,Husband,White,Male,-399.3946393228864,-26.12162681937557,38.63839179301699,United-States
38,Private,264386.3995775572,HS-grad,9.096661460670013,Married-civ-spouse,Craft-repair,Husband,White,Male,113.77019464006713,-7.640384971917504,44.57242601081597,United-States
22,Private,280496.5179001834,Some-college,10.266222701572278,Never-married,Handlers-cleaners,Own-child,White,Male,-422.20457062391904,27.35118373780423,29.552350864961973,United-States
35,Private,347220.27718746965,Some-college,10.092535182264717,Never-married,Exec-managerial,Not-in-family,White,Female,177.81198897622636,34.454130701812915,50.12058345472563,United-States
24,Private,131653.94671211237,Bachelors,12.984580097392536,Never-married,Exec-managerial,Not-in-family,White,Male,-186.04526701151048,-1.2063774036972175,38.72041512148795,United-States
77,Local-gov,101828.44736455938,7th-8th,3.791888518686406,Married-civ-spouse,Other-service,Husband,White,Male,124.5676245682089,35.90063622699992,7.811220030558335,Canada
42,Federal-gov,158061.75819552905,Some-college,10.101466979556449,Divorced,Adm-clerical,Other-relative,White,Female,-150.52180384833903,-23.744323460122228,39.45994022684607,Puerto-Rico
29,Private,69982.60954674473,HS-grad,8.800398419074671,Married-civ-spouse,Farming-fishing,Husband,White,Male,84.76413345202984,-8.812672684868668,60.40197987871523,United-States
64,Private,299756.8131285907,HS-grad,8.94105396814602,Married-civ-spouse,Farming-fishing,Husband,White,Male,-306.29650656146924,-5.919775519872585,69.83455713178483,United-States
28,,135882.8531808599,HS-grad,8.97604424151255,Never-married,,Unmarried,Black,Female,-507.8532276930262,-1.0028088766084025,40.23586345386164,United-States
59,Local-gov,125211.309177298,Some-college,9.88643914428016,Widowed,Other-service,Not-in-family,White,Female,65.3926900757277,-6.262689171284895,40.34632656902009,Poland
18,,399835.6206524321,11th,7.090707929878978,Never-married,,Own-child,White,Male,-215.18986056733627,13.072450946338703,39.716444101285376,United-States
25,Private,100114.86380204148,Bachelors,12.923861025860967,Never-married,Prof-specialty,Own-child,White,Female,-53.44306332704709,-24.079844636306333,14.583783116538696,United-States
45,Private,165501.20980382743,Some-college,10.114774425472882,Divorced,Exec-managerial,Unmarried,White,Female,-496.46709563623244,-9.346955579122056,63.128212549569504,United-States
38,Private,145030.14732722915,HS-grad,9.148469911137585,Married-civ-spouse,Craft-repair,Husband,White,Male,424.7804101462625,1.7933417264235079,40.559568981271376,United-States
32,Private,104011.54490864837,Bachelors,12.872226621135594,Never-married,Adm-clerical,Not-in-family,White,Female,1.7896117857338136,-1.9815737242617744,48.12494413089314,United-States
29,Private,273930.6335439782,Some-college,9.811196209981825,Never-married,Transport-moving,Unmarried,White,Male,180.05782542233868,-0.20933132078981864,40.48424901171375,United-States
58,,104645.47098243586,Some-college,10.062821402183989,Married-civ-spouse,,Husband,Black,Male,-336.76148934584216,8.910570321483377,30.382760566289466,United-States
49,Self-emp-not-inc,125315.50270671924,Some-college,10.055873311376406,Widowed,Craft-repair,Unmarried,White,Female,467.3821533280678,11.567560015278236,29.80017279314348,United-States
21,Private,203007.09824315604,10th,5.9861807746837865,Married-civ-spouse,Craft-repair,Husband,White,Male,275.9621114185232,1.6292846717259302,39.37623939858115,United-States
56,Private,82597.84939537442,HS-grad,8.884878264136265,Married-civ-spouse,Exec-managerial,Husband,White,Male,-737.4595565927079,-6.361674742516395,39.744738094387934,United-States
41,State-gov,115486.14936741817,Some-college,9.848766729359703,Divorced,Other-service,Own-child,White,Male,-192.56147849058996,-10.464873403888406,12.351871193026069,United-States
57,Private,195051.7451143662,Some-college,10.226379963277923,Widowed,Other-service,Not-in-family,White,Female,-147.95514455859796,40.110055059642946,40.21915697136407,United-States
23,Private,121080.13759271655,Bachelors,12.925093054345428,Never-married,Prof-specialty,Not-in-family,White,Female,-331.27331910186746,-3.446193648710469,40.94264596014017,United-States
71,Self-emp-inc,52670.31501080949,Bachelors,13.143333065101894,Married-civ-spouse,Sales,Husband,White,Male,19871.841859290016,16.561953877078267,29.75946674316846,United-States
59,Private,283377.41762649256,Bachelors,13.041390114353018,Married-civ-spouse,Adm-clerical,Wife,White,Female,2901.764379775869,-17.36393159513047,30.406198771642803,United-States
37,Self-emp-not-inc,339678.50485681253,Prof-school,15.00844193851454,Married-civ-spouse,Prof-specialty,Husband,White,Male,-120.65563033619262,-3.45456296257049,49.59487940390561,United-States
57,Private,225662.67871694348,HS-grad,8.85245188570817,Married-civ-spouse,Prof-specialty,Husband,White,Male,127.15633220642941,-6.524592149619945,15.75125392577812,United-States
54,Private,281375.50468688353,HS-grad,8.920432399985344,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,-207.65774186368859,-1.0462123618385908,43.880131918008274,United-States
20,Private,210991.8797652492,Assoc-voc,10.986044729352873,Never-married,Other-service,Own-child,White,Female,-90.2008523145017,9.27095751677959,20.450436367589244,United-States
23,Private,207561.2756515929,Some-college,9.93112018607679,Never-married,Sales,Not-in-family,White,Male,-118.62875318138362,13.450022955330152,44.97480218745485,United-States
41,Private,55937.28195598125,Bachelors,12.905069167383283,Married-civ-spouse,Exec-managerial,Wife,White,Female,-256.5837921113931,-12.003572746291889,39.69602450512167,United-States
40,Private,115073.37457385159,Masters,13.855653128678677,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,4.524762093524133,4.1475730932277735,39.9780609626053,China
20,,25733.538341003212,Some-college,10.082390186235461,Never-married,,Own-child,White,Female,51.702644854930426,4.032001621249432,40.72845855972704,United-States
34,Private,206695.92733521748,Some-college,9.912866114694337,Married-civ-spouse,Craft-repair,Husband,White,Male,19.315028206324353,-5.655066217565582,40.24688639345795,United-States
30,Private,145701.2451667481,HS-grad,9.236855533685029,Married-civ-spouse,Transport-moving,Husband,White,Male,355.8813624089268,2072.522991434404,40.18170243585196,United-States
44,Private,97777.90003895012,Bachelors,13.062915158789934,Never-married,Adm-clerical,Unmarried,Black,Female,-353.61538824612654,4.452729806835067,40.96529427452371,United-States
53,Federal-gov,225495.10851740674,Some-college,10.034743837845157,Divorced,Farming-fishing,Not-in-family,White,Male,-248.26610753741076,22.0682050107476,39.986400939848686,United-States
32,State-gov,111460.66697394107,Some-college,9.964594158603813,Married-civ-spouse,Prof-specialty,Wife,White,Female,617.7491565109233,1905.791405124056,39.11603511428959,United-States
27,Local-gov,177004.33978466806,Some-college,9.79504001196937,Never-married,Prof-specialty,Other-relative,White,Male,51.71066322820977,-17.403802691641413,15.284083896675849,United-States
43,Private,200202.10759518913,HS-grad,9.176643711825248,Married-civ-spouse,Craft-repair,Husband,White,Male,-657.9166182565294,5.629730093577974,39.531191871985804,United-States
23,Self-emp-inc,285837.52321709273,HS-grad,8.911545839692064,Never-married,Adm-clerical,Not-in-family,White,Female,-814.9824071039901,-1.657327423906258,40.65276727057013,United-States
56,Self-emp-inc,261922.71021342865,Some-college,10.039553813071077,Married-civ-spouse,Craft-repair,Husband,White,Male,291.16060408668466,38.59253265929939,39.797367004340686,United-States
24,State-gov,166991.60970901043,Masters,14.083668708484419,Never-married,Prof-specialty,Not-in-family,White,Male,-488.8417351789017,-22.175371478806415,13.030970265208483,United-States
36,Private,170077.83423660477,10th,5.852307542002325,Never-married,Handlers-cleaners,Not-in-family,White,Male,522.6215068253515,-21.781680117681645,39.54668748029236,United-States
72,,273989.2987921727,10th,5.9738877006122495,Divorced,,Not-in-family,White,Male,114.32558881584285,-6.918784442535477,12.303655703258535,United-States
21,,87880.90894169024,HS-grad,8.984075569420012,Married-civ-spouse,,Other-relative,White,Female,-19.72912206191539,23.729723363748487,40.33286714403516,United-States
36,Private,202215.74285097863,HS-grad,9.0279633820173,Married-civ-spouse,Craft-repair,Husband,White,Male,390.1457763977193,21.974874282005484,49.94825097711676,United-States
21,Private,204319.3341663227,HS-grad,9.05397969069679,Never-married,Handlers-cleaners,Own-child,White,Male,-176.95515206422343,-4.249923300394878,38.57306513813742,United-States
49,Private,138866.01462791252,Some-college,9.956257474991125,Married-civ-spouse,Adm-clerical,Husband,White,Male,-964.6245762310723,-12.424695378853386,39.93722645769252,United-States
53,Self-emp-not-inc,106299.33672971402,HS-grad,9.007276823285672,Married-civ-spouse,Sales,Husband,White,Male,381.53138038348055,19.151559700964736,50.189224621886716,United-States
25,Private,222451.6194237886,Masters,14.012072817936508,Never-married,Prof-specialty,Not-in-family,White,Female,5420.4395203208005,8.89826842168183,36.80399113269747,United-States
30,Private,317680.7613307707,10th,5.870803118513964,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,109.51184953587243,-6.640604847921255,39.68005580290113,United-States
21,Private,155393.1149939363,Some-college,10.034384012425026,Never-married,Prof-specialty,Own-child,White,Female,74.11508884090257,-10.196684595469558,24.03324114852299,United-States
45,Private,213728.13175732162,Some-college,9.967879083579218,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,126.44351243322939,-0.6579937774011086,40.34597314418571,Germany
57,Self-emp-not-inc,260097.92468945895,Bachelors,12.874682194321018,Married-civ-spouse,Exec-managerial,Husband,White,Male,-629.1003023221065,12.31260103044435,50.36416088568697,United-States
20,,150415.28284215467,Some-college,10.082115635761738,Never-married,,Not-in-family,White,Female,508.3185420079006,-3.264432328475027,15.72532463007232,United-States
68,,184799.76881115205,HS-grad,9.058485394791546,Married-civ-spouse,,Husband,White,Male,-368.6044274585574,-3.5646116355744515,8.000291845055328,United-States
59,Private,105749.75201331852,Doctorate,15.908040527754293,Married-civ-spouse,Sales,Husband,White,Male,325.02575406454474,-1.815003674042684,39.66707790235472,United-States
17,Private,66952.3711674315,11th,6.9980684201665655,Never-married,Sales,Own-child,White,Female,56.78367952746134,-38.979065579462315,11.620719160083658,United-States
34,Self-emp-inc,227587.63007354477,Assoc-acdm,12.035411568218981,Divorced,Other-service,Unmarried,White,Male,351.9154322985233,-10.186011261201442,40.166573928360144,United-States
39,Self-emp-not-inc,39541.61806478991,Some-college,10.04694891095031,Married-civ-spouse,Farming-fishing,Husband,White,Male,455.6524077276769,24.134163176107826,60.31486945537971,United-States
32,Private,105401.5294947969,Bachelors,12.834301588672528,Married-civ-spouse,Exec-managerial,Husband,White,Male,326.4217364413973,1902.1044484231186,59.060876589258115,United-States
74,Self-emp-not-inc,179211.9397535322,Doctorate,16.090055023950146,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,661.9509822688656,5.558413219955283,25.040216597223953,United-States
36,Private,69772.11676126429,Bachelors,12.956551833920292,Divorced,Adm-clerical,Unmarried,White,Female,508.5374917908142,10.694290107715856,40.48527154249038,United-States
33,Private,172022.68177032383,5th-6th,3.1907050919959286,Never-married,Other-service,Unmarried,White,Female,273.5097345461578,-8.133983150319708,39.78509922135764,Mexico
41,Private,122065.90952297188,Some-college,10.05327238404995,Married-civ-spouse,Adm-clerical,Husband,White,Male,-175.6038037122143,-29.181992034694588,40.39393574712303,United-States
26,Private,163645.0294426849,Bachelors,13.059599949511487,Never-married,Adm-clerical,Not-in-family,White,Male,43.31098337617301,2228.214958019762,43.11465762771504,United-States
44,Private,105721.96818838382,7th-8th,4.329041464617177,Married-civ-spouse,Transport-moving,Husband,White,Male,-567.4798681357173,5.120623426614174,20.914686495958286,United-States
30,Local-gov,152161.14999407355,Bachelors,13.034647635881473,Married-civ-spouse,Protective-serv,Husband,White,Male,-21.944228368032512,-5.19143820243119,45.54119158505956,United-States
28,Private,95771.31572569102,Bachelors,12.965315860325614,Married-civ-spouse,Other-service,Wife,White,Female,-589.6295264341828,17.955015913043592,15.060891044158874,United-States
22,Private,149938.88259849456,HS-grad,8.976789470038414,Married-civ-spouse,Transport-moving,Husband,White,Male,-451.52486404911565,13.765265297833684,40.73213264411931,United-States
42,Self-emp-not-inc,193172.14733096957,Assoc-acdm,11.862643568974097,Married-civ-spouse,Exec-managerial,Husband,White,Male,194.30970805285395,-25.503387024552215,69.32968775268822,United-States
31,Local-gov,37655.71452327876,Bachelors,13.086177159833529,Never-married,Prof-specialty,Not-in-family,White,Female,73.07121990451839,10.097557605161207,39.38526676965104,United-States
