age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
22,Private,165910.8276384737,HS-grad,9.061238338748097,Never-married,Handlers-cleaners,Unmarried,White,Male,-410.31004038502635,1992.8878591966616,45.62638500685472,United-States
52,Self-emp-not-inc,26437.994123619388,HS-grad,8.954347857582704,Married-civ-spouse,Farming-fishing,Husband,White,Male,413.86141520557067,1852.09552260743,58.90519419756337,United-States
52,Self-emp-not-inc,142033.9435906742,HS-grad,9.098979098305316,Divorced,Sales,Unmarried,Black,Male,-192.2765576031507,-5.877911594311698,40.221139083668525,United-States
54,Self-emp-not-inc,85912.43986986669,Assoc-voc,11.14007355740197,Married-civ-spouse,Tech-support,Other-relative,White,Female,-187.52474873995527,34.27016901303352,10.682453784543457,United-States
27,Private,224272.9851000611,Bachelors,12.900721724514908,Never-married,Sales,Not-in-family,White,Female,700.9336707844834,-1.5572761974525644,40.40167279110441,United-States
49,Private,133651.0572501297,HS-grad,8.953662061441404,Married-civ-spouse,Craft-repair,Husband,White,Male,6578.334412109351,17.61192451572929,40.21365799075488,United-States
22,,192836.4982956272,Some-college,9.968421201914856,Never-married,,Own-child,White,Male,186.91174576790917,15.486800380857066,64.724467879281,United-States
31,State-gov,139115.48816478913,Masters,14.023935495342519,Never-married,Adm-clerical,Not-in-family,White,Male,-88.9897014028092,3.678961253737891,25.922988489607828,United-States
40,Private,190867.49192955613,11th,7.0191367701368215,Married-civ-spouse,Farming-fishing,Husband,White,Male,324.88014053861144,27.69495546721058,38.716529229345944,United-States
49,Self-emp-not-inc,133232.64826115043,HS-grad,9.067740158366437,Married-civ-spouse,Exec-managerial,Husband,White,Male,-36.89863443599367,-23.61253486471516,34.91864570560416,United-States
35,Private,210612.70393750627,Some-college,10.066911711715525,Never-married,Handlers-cleaners,Own-child,Black,Male,-287.02213727076156,11.94616558944982,39.84542961588856,United-States
20,,300224.07294892485,Some-college,10.022269267186575,Never-married,,Own-child,White,Female,-55.15008703306238,-21.84635870867168,34.96465529907943,United-States
20,Private,62995.86747231756,Some-college,9.622468664494304,Never-married,Sales,Not-in-family,White,Female,596.450154912315,16.005184831062248,50.77053875451828,United-States
29,Private,92900.9284961786,HS-grad,9.017671892258829,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,15.064842911318195,36.48301372831853,39.795552395588224,Scotland
17,Private,161748.98545668228,12th,7.803065167663046,Never-married,Sales,Own-child,White,Female,-437.46388261053994,22.96622034114189,20.915255434018988,United-States
39,State-gov,27333.136239662133,Some-college,10.009418290584685,Divorced,Adm-clerical,Unmarried,White,Female,38.77415156409697,0.6432792125714405,34.590166239186054,United-States
33,Private,272791.1815557322,9th,4.755418094717686,Never-married,Sales,Unmarried,White,Female,-114.5682593868834,-19.97210297876815,39.94523553362081,United-States
35,Federal-gov,478130.6333744788,Bachelors,13.061199749005123,Married-civ-spouse,Exec-managerial,Husband,White,Male,-145.0487973248072,12.958719779898844,39.671421290128634,United-States
31,Private,385794.88436605013,HS-grad,9.01938866917027,Never-married,Machine-op-inspct,Own-child,Black,Male,611.5447682114667,46.33241406949295,40.980123886723256,United-States
46,Private,275746.78848780814,Some-college,10.026978800126727,Married-civ-spouse,Craft-repair,Husband,Other,Male,-202.4616637267318,27.479416780545222,40.30095163439508,Dominican-Republic
22,Private,145708.88566784546,Some-college,10.208981090019284,Never-married,Farming-fishing,Own-child,White,Male,68.64454484890044,3.6825944825491836,11.65694286303003,United-States
37,Private,189381.86182328375,HS-grad,8.804145964986848,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4868.512791306412,-17.86217527326577,43.311434443549885,United-States
43,Private,178507.51961738348,HS-grad,8.96095237533214,Separated,Craft-repair,Not-in-family,White,Male,520.1182549886477,-22.616566205449207,39.678747787897414,United-States
41,Private,350131.2697106342,Prof-school,15.049786803404961,Married-civ-spouse,Prof-specialty,Husband,White,Male,877.8926517507771,1976.2275796768765,51.072710307610976,United-States
44,Private,79817.69844672417,HS-grad,9.178176376742279,Divorced,Adm-clerical,Unmarried,White,Female,-131.1952212228703,-11.99344080686868,40.24223283492759,United-States
61,,186319.15895547628,Doctorate,16.121771543712512,Widowed,,Not-in-family,White,Female,-642.6401852730004,-8.087732851667608,5.689276936005587,United-States
26,Private,127397.07047532624,Bachelors,13.020729541282355,Never-married,Adm-clerical,Own-child,White,Female,631.0971625803107,5.725826989254636,39.3045901769862,United-States
51,State-gov,38499.52670333033,Masters,13.970853733812461,Married-civ-spouse,Prof-specialty,Husband,White,Male,-668.5713782644981,-12.636758533966942,71.18942085130689,United-States
37,Self-emp-inc,341553.7358871111,Some-college,10.180469498802152,Married-civ-spouse,Exec-managerial,Husband,White,Male,-127.86215626673429,-3.375533086674312,50.2362757799642,United-States
54,Private,337541.949681553,HS-grad,9.04834513572662,Separated,Sales,Unmarried,White,Female,-302.35022032967396,-34.17125599411659,35.476995535110994,United-States
45,Private,97786.34874331087,HS-grad,8.917049087479043,Married-civ-spouse,Craft-repair,Husband,White,Male,418.30281816222225,1872.549242135077,40.67051255135086,United-States
19,,213446.7994766882,HS-grad,8.941967197457615,Never-married,,Own-child,White,Male,-41.76975337818067,-17.270633179599102,39.73401922273361,United-States
39,Self-emp-not-inc,71069.40946047242,Assoc-acdm,11.905146960657015,Married-civ-spouse,Adm-clerical,Wife,White,Female,198.7137345926901,-17.99747872303826,40.247553550452906,United-States
38,Private,28537.56558327058,HS-grad,8.873852111231207,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,638.6821420248127,-33.335899658284646,40.012946903211464,United-States
59,Private,238477.47430650648,Some-college,9.886293553727766,Married-civ-spouse,Exec-managerial,Husband,White,Male,56.6979632916137,1861.0981396992272,44.270955853901214,United-States
25,Private,356574.92656136793,HS-grad,9.04763361647556,Never-married,Sales,Own-child,White,Female,140.3523314595825,24.253197925947518,41.15285554986426,Mexico
46,Local-gov,246319.95497425794,Bachelors,12.905019895719242,Never-married,Prof-specialty,Not-in-family,Black,Female,-274.1729967635122,-30.2193780669338,39.84030995012565,United-States
32,Private,32119.14990387902,Assoc-voc,11.2107558944884,Married-civ-spouse,Tech-support,Husband,White,Male,-74.8163529025021,35.606661389071604,38.91164889281454,United-States
35,Private,159601.8098920457,HS-grad,8.767824154250409,Never-married,Handlers-cleaners,Own-child,White,Female,-185.46450061034878,-22.17317095877528,19.402950220826646,United-States
33,Private,178490.9961641516,Bachelors,12.903371904681736,Married-civ-spouse,Exec-managerial,Husband,White,Male,395.1392318490804,-18.707559329169545,64.46616178850867,United-States
38,Private,183572.3549291804,HS-grad,8.976015104740252,Married-civ-spouse,Other-service,Husband,White,Male,-255.79275796084096,32.310039775134655,39.34968415927423,United-States
57,Private,305923.9441819592,HS-grad,8.866881141991103,Married-civ-spouse,Craft-repair,Husband,White,Male,3.5207406137390556,1.2530293398101144,83.781635035996,United-States
31,Private,151932.53190807183,HS-grad,9.044847284304488,Never-married,Sales,Unmarried,Black,Female,831.292252071748,34.02139940215652,24.31991556518329,United-States
49,Private,26489.210060938774,Some-college,10.064323052405157,Widowed,Exec-managerial,Not-in-family,White,Female,-20.42299858413244,-20.278535012032755,39.97613632713471,United-States
53,Private,160961.8543902007,Bachelors,12.881919076467069,Married-civ-spouse,Exec-managerial,Husband,White,Male,-99.05262549012637,1.1787093942211702,39.41923892366824,United-States
44,Self-emp-not-inc,53824.72365135737,Some-college,9.989676671111948,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-243.61844883045578,11.705831602806706,56.336635287414005,United-States
55,Private,162798.5507164346,HS-grad,9.201263205608331,Married-civ-spouse,Sales,Husband,White,Male,-370.07410531802645,-11.152656756832283,55.604871626768144,United-States
51,State-gov,69172.65736443622,Assoc-voc,10.800249448541717,Divorced,Tech-support,Not-in-family,White,Male,368.6727376834478,2475.172047378509,39.90860132455318,United-States
29,Private,245054.31608629413,Bachelors,13.005902089175416,Married-civ-spouse,Prof-specialty,Husband,White,Male,127.68379363489173,14.891549089016323,39.540142852137784,United-States
24,Private,239737.7002413351,Some-college,9.94545564137419,Never-married,Other-service,Not-in-family,White,Male,303.37559821815404,-34.48979092641278,38.62900241688975,United-States
31,Private,268563.34167897445,Assoc-voc,10.996221598298783,Separated,Tech-support,Unmarried,Black,Female,324.01990086043253,5.785937055031569,31.309972595723163,United-States
47,Private,191196.48661668357,HS-grad,9.147479009918365,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-145.121262377539,-22.837903365462726,40.06785066132709,United-States
34,Private,45631.12307655755,Some-college,10.029933157937283,Married-civ-spouse,Exec-managerial,Husband,White,Male,13.015691926377665,-11.362007065864251,44.782016126951234,United-States
34,Local-gov,220539.8555829836,Some-college,10.049401446941536,Married-civ-spouse,Protective-serv,Husband,White,Male,545.5743568749951,-8.92558899960096,40.07359567851975,United-States
23,Private,277864.5157815721,HS-grad,8.949705299526105,Never-married,Machine-op-inspct,Not-in-family,Black,Male,77.83290455896403,-5.012185923911098,34.90796961150173,United-States
18,Private,45893.64163453155,11th,6.754110807783009,Never-married,Handlers-cleaners,Own-child,White,Male,-119.0912587910149,-27.079424874082935,15.380443380205746,United-States
33,Local-gov,61584.68123483895,Assoc-voc,10.95130856099903,Never-married,Protective-serv,Not-in-family,White,Male,275.98914180169464,34.97146332065778,70.10266512060413,United-States
18,Private,182590.26635773553,11th,6.96305907283027,Never-married,Sales,Own-child,Black,Female,-348.1881746592335,25.43720251917681,11.191462048846867,United-States
61,Private,476869.96145906585,7th-8th,3.9470877797221338,Married-civ-spouse,Farming-fishing,Husband,White,Male,-190.81895808770417,6.829478019470497,55.0392697135003,United-States
32,Private,327596.9697291098,Masters,13.866234697194237,Never-married,Adm-clerical,Unmarried,White,Female,190.11790254461795,-11.497663853466811,40.70973228025732,United-States
23,Private,402551.56113762676,HS-grad,9.185238299906196,Divorced,Sales,Not-in-family,White,Male,-197.348743681155,0.4307819390288012,96.05051432066983,United-States
34,Private,314385.8413790194,HS-grad,9.137043913386563,Never-married,Other-service,Not-in-family,White,Female,192.65500114807767,-11.37979481612206,28.260198882074295,United-States
34,Private,120611.57691606779,Some-college,10.043366309725648,Divorced,Adm-clerical,Unmarried,White,Female,959.4895999162733,3.803178572182026,40.11843503559963,United-States
22,Private,160948.92376529097,Some-college,9.93577977706553,Never-married,Handlers-cleaners,Own-child,White,Male,110.74005851068192,-22.63895927225479,24.442977249686585,United-States
38,Private,101583.74898403813,Assoc-voc,11.062686751662946,Divorced,Adm-clerical,Unmarried,White,Female,-69.43967022176741,-3.770835830923071,39.02008710672028,United-States
40,Private,55689.16384479098,Some-college,9.831859833378962,Married-civ-spouse,Adm-clerical,Husband,Black,Male,121.37559539625961,15.402690452426397,55.11740425487458,United-States
20,Private,353563.46578257444,9th,5.133424932905739,Never-married,Machine-op-inspct,Unmarried,White,Female,372.7555035171984,9.324549605537596,40.196142170889615,United-States
48,Local-gov,224957.9070741408,HS-grad,9.164550066577561,Separated,Transport-moving,Unmarried,White,Female,132.45765360817015,-39.90571336219416,23.698226603445256,United-States
28,Private,205946.87953195223,Some-college,9.732628688436952,Never-married,Adm-clerical,Not-in-family,White,Male,-640.8313030144482,-53.93209191934892,43.17754037393709,United-States
28,Private,99108.41753085222,Bachelors,12.88627303743035,Never-married,Prof-specialty,Not-in-family,White,Female,-9.80429490293153,29.490734505090963,34.11207021349033,United-States
51,Private,222767.43401683203,Bachelors,12.966130481566312,Divorced,Exec-managerial,Unmarried,White,Male,-362.5317807477169,23.08512108340021,39.58433906711376,United-States
19,Private,93930.44618736199,HS-grad,8.941591931158444,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,-609.1459093979315,8.03630013691897,40.56032034154864,United-States
32,Private,202633.89471532483,HS-grad,8.902980163146763,Married-civ-spouse,Adm-clerical,Husband,White,Male,80.84186796272823,-37.22014485961049,40.13045527252977,United-States
38,Private,262846.113813056,HS-grad,8.9801360917166,Married-civ-spouse,Craft-repair,Husband,White,Male,-669.3098685720822,-5.680317545654736,43.70023810018497,United-States
22,Private,287293.85518066416,Some-college,9.877565903162216,Never-married,Handlers-cleaners,Own-child,White,Male,388.3283736510432,0.29007467403558523,30.062996269317374,United-States
35,Private,334016.77889188624,Some-college,9.924216983807211,Never-married,Exec-managerial,Not-in-family,White,Female,-173.1964984743022,-17.191105845947508,49.92495520705986,United-States
24,Private,136510.68162761998,Bachelors,12.830981503237027,Never-married,Exec-managerial,Not-in-family,White,Male,-622.8092664752334,-4.453489835597614,40.43200632282623,United-States
77,Local-gov,103524.55886637718,7th-8th,4.035746926585546,Married-civ-spouse,Other-service,Husband,White,Male,287.7877479095944,8.750052946859253,8.387354581532996,Canada
42,Federal-gov,148071.85108961686,Some-college,9.844014101462044,Divorced,Adm-clerical,Other-relative,White,Female,-963.6320279721634,-18.58502110309946,39.10223563917086,Puerto-Rico
29,Private,71751.49057281627,HS-grad,9.261219443644855,Married-civ-spouse,Farming-fishing,Husband,White,Male,177.79747851621704,-10.116107927169047,59.99048223161931,United-States
64,Private,301476.42677895783,HS-grad,9.396535264140628,Married-civ-spouse,Farming-fishing,Husband,White,Male,-55.78958882011433,9.230356528344013,69.93955635453426,United-States
28,,136518.6785057211,HS-grad,9.00821754544259,Never-married,,Unmarried,Black,Female,122.44888371421797,-10.563708012232627,39.92667608862553,United-States
59,Local-gov,138172.99693021853,Some-college,10.058081958110101,Widowed,Other-service,Not-in-family,White,Female,365.438245533235,4.193673203109799,40.71864796219433,Poland
18,,393479.0831571137,11th,7.127894068636194,Never-married,,Own-child,White,Male,598.1265938800628,7.881347660324979,39.08552054721801,United-States
25,Private,105922.97529900141,Bachelors,12.990847941169115,Never-married,Prof-specialty,Own-child,White,Female,-343.21478909085016,-7.395988031185379,13.962552706780492,United-States
45,Private,160131.49733013107,Some-college,9.934917951115342,Divorced,Exec-managerial,Unmarried,White,Female,301.5916131706399,-16.218227456944692,63.364702341090414,United-States
38,Private,141266.19291653333,HS-grad,9.024759423555206,Married-civ-spouse,Craft-repair,Husband,White,Male,94.55226650259353,12.548450730660996,40.258165868603,United-States
32,Private,97097.01937848913,Bachelors,13.081607888681912,Never-married,Adm-clerical,Not-in-family,White,Female,78.0575106076205,35.52587609962514,47.24257817019675,United-States
29,Private,277632.1675951542,Some-college,9.846297364325023,Never-married,Transport-moving,Unmarried,White,Male,497.7183021263965,-32.86468839243555,40.9546760089323,United-States
58,,118654.66940685455,Some-college,10.12771875471137,Married-civ-spouse,,Husband,Black,Male,-151.76186879430153,34.10958798376994,29.876535717497664,United-States
49,Self-emp-not-inc,123640.83897567216,Some-college,10.157931088750829,Widowed,Craft-repair,Unmarried,White,Female,1074.9047142191387,30.622492712168643,30.541014090258077,United-States
21,Private,198365.8158965179,10th,6.200911359812709,Married-civ-spouse,Craft-repair,Husband,White,Male,282.82994546399584,34.74765443502965,40.580591039701716,United-States
56,Private,68055.90975381831,HS-grad,9.175347932995928,Married-civ-spouse,Exec-managerial,Husband,White,Male,-281.459698875233,-4.511043940091309,39.9630265219095,United-States
41,State-gov,114128.03591770024,Some-college,10.009071838630804,Divorced,Other-service,Own-child,White,Male,182.07547785685796,-18.334834455444803,12.068932762159879,United-States
57,Private,200358.50863106037,Some-college,10.201076752478798,Widowed,Other-service,Not-in-family,White,Female,-584.5726174250273,-22.19854614439282,40.3255959467721,United-States
23,Private,123355.7682942245,Bachelors,12.921361462620052,Never-married,Prof-specialty,Not-in-family,White,Female,-47.74033147757425,-27.500805949771994,41.20899046841873,United-States
71,Self-emp-inc,45245.13518372559,Bachelors,12.962539741034464,Married-civ-spouse,Sales,Husband,White,Male,19632.447888915027,13.971484493054797,28.49111244697139,United-States
59,Private,291944.78681486903,Bachelors,12.892973649776048,Married-civ-spouse,Adm-clerical,Wife,White,Female,3376.393890513401,34.58631578808864,29.620409108919656,United-States
37,Self-emp-not-inc,342471.49910482904,Prof-school,14.830640638382164,Married-civ-spouse,Prof-specialty,Husband,White,Male,215.4648873510763,2.5672708119411123,49.37557644892675,United-States
57,Private,213169.50041934033,HS-grad,9.0768097599643,Married-civ-spouse,Prof-specialty,Husband,White,Male,527.6016327852474,7.041423431451536,14.075020467599714,United-States
54,Private,280181.001403403,HS-grad,9.040987952330104,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,203.9822441601194,29.44562149013765,43.19321953368514,United-States
20,Private,207132.39851247412,Assoc-voc,10.880772984655843,Never-married,Other-service,Own-child,White,Female,127.17152743545704,-32.08277734548354,20.70349607439673,United-States
23,Private,203241.65981887782,Some-college,10.27624876475068,Never-married,Sales,Not-in-family,White,Male,-289.3646353363852,-28.069591440096456,44.98885802668878,United-States
41,Private,62415.82659870455,Bachelors,13.030187481149092,Married-civ-spouse,Exec-managerial,Wife,White,Female,154.1818160275306,36.60964154927844,40.70322366239048,United-States
40,Private,122995.77048074556,Masters,14.037794168299568,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,489.0684299722642,28.3155173041126,40.17342223709944,China
20,,28917.410713374844,Some-college,10.025761228226122,Never-married,,Own-child,White,Female,84.55779988552169,18.392369441832745,39.14528977189284,United-States
34,Private,212996.6549420285,Some-college,10.171409964155169,Married-civ-spouse,Craft-repair,Husband,White,Male,-221.07376503169215,0.7597945396996748,40.73508731512636,United-States
30,Private,150941.2994970742,HS-grad,9.136541821690274,Married-civ-spouse,Transport-moving,Husband,White,Male,345.837839495785,2069.758968647139,41.33507755708432,United-States
44,Private,105080.20079654058,Bachelors,12.99482535405062,Never-married,Adm-clerical,Unmarried,Black,Female,206.80907649711853,-18.991965369218953,40.11955014622296,United-States
53,Federal-gov,242333.56598254255,Some-college,9.991770492044024,Divorced,Farming-fishing,Not-in-family,White,Male,212.78832174932353,-0.9776527527258015,38.89488307982767,United-States
32,State-gov,106638.46492011247,Some-college,9.772505782085465,Married-civ-spouse,Prof-specialty,Wife,White,Female,489.3246058181698,1900.8181618417786,38.35299773918354,United-States
27,Local-gov,174120.32523369306,Some-college,9.951785986065829,Never-married,Prof-specialty,Other-relative,White,Male,550.8092511959038,-10.631938474927606,15.599966353830126,United-States
43,Private,215507.44707614934,HS-grad,8.907145771367256,Married-civ-spouse,Craft-repair,Husband,White,Male,125.49344175726698,-16.471748997157675,40.13300376436555,United-States
23,Self-emp-inc,294624.0676679545,HS-grad,9.05605369328563,Never-married,Adm-clerical,Not-in-family,White,Female,11.323117526999916,-17.13267402933665,40.33874924312173,United-States
56,Self-emp-inc,256061.6083213166,Some-college,10.043524269845127,Married-civ-spouse,Craft-repair,Husband,White,Male,150.535404962071,-6.586042687860246,39.52343888775974,United-States
24,State-gov,165388.34759710068,Masters,14.006861041040944,Never-married,Prof-specialty,Not-in-family,White,Male,-11.652537596774934,-7.719665226042239,13.601644602243228,United-States
36,Private,162747.37696021266,10th,5.853118770500752,Never-married,Handlers-cleaners,Not-in-family,White,Male,34.64828896929838,-18.997830267145222,40.10677490650326,United-States
72,,271410.2234632319,10th,5.701582527949616,Divorced,,Not-in-family,White,Male,699.1957234577287,-31.227156623576935,12.397700459656186,United-States
21,,94387.10705738755,HS-grad,8.838904142427475,Married-civ-spouse,,Other-relative,White,Female,843.8398592639253,-32.50356676739678,40.21187720648654,United-States
36,Private,202733.83870969573,HS-grad,8.83443125997102,Married-civ-spouse,Craft-repair,Husband,White,Male,858.6709015404515,-18.241061428511287,50.73824745862701,United-States
21,Private,199527.09131587442,HS-grad,8.850671593651587,Never-married,Handlers-cleaners,Own-child,White,Male,-37.66475323687387,-21.202198278738628,38.58207181048949,United-States
49,Private,132501.81504029952,Some-college,10.11765009411076,Married-civ-spouse,Adm-clerical,Husband,White,Male,473.37942217740436,12.467049315203075,41.4177480649107,United-States
53,Self-emp-not-inc,106315.07301574122,HS-grad,8.899768584524773,Married-civ-spouse,Sales,Husband,White,Male,-454.7086045972239,-0.03655283506922685,50.64169541131481,United-States
25,Private,237378.2405466805,Masters,14.34722296096117,Never-married,Prof-specialty,Not-in-family,White,Female,4768.464797515158,-1.8837594318530135,37.27769587151095,United-States
30,Private,320655.9404660807,10th,5.889495131615299,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,431.8846197884444,-13.5192056856041,40.09368650643703,United-States
21,Private,150318.66568299738,Some-college,10.075690242789324,Never-married,Prof-specialty,Own-child,White,Female,-308.9971903099015,28.693684369088846,24.523094543249236,United-States
45,Private,211504.8901364801,Some-college,9.997349031841841,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,304.1539408083917,12.538636477479383,39.04803048543424,Germany
57,Self-emp-not-inc,259670.6895064517,Bachelors,13.447476218037675,Married-civ-spouse,Exec-managerial,Husband,White,Male,398.51092134619705,-17.410898677391813,49.34210079057149,United-States
20,,144467.88706128055,Some-college,10.203307943671582,Never-married,,Not-in-family,White,Female,-82.26214035571819,-41.856333160643516,15.038772983497287,United-States
68,,193744.4475516423,HS-grad,8.960412619967888,Married-civ-spouse,,Husband,White,Male,-30.80303339763114,28.80502129735391,7.96639636771164,United-States
59,Private,96980.66819531,Doctorate,16.1742814662041,Married-civ-spouse,Sales,Husband,White,Male,-282.9879023887143,-0.11324367759514344,40.7134457959466,United-States
17,Private,68387.96850560195,11th,6.876721304419664,Never-married,Sales,Own-child,White,Female,118.5262096742806,28.90277552029202,12.485476524427721,United-States
34,Self-emp-inc,230002.95028206802,Assoc-acdm,12.051851213087957,Divorced,Other-service,Unmarried,White,Male,400.09704063524293,4.33696243651,40.37804915279842,United-States
39,Self-emp-not-inc,50747.97956124608,Some-college,10.147183471855028,Married-civ-spouse,Farming-fishing,Husband,White,Male,18.571847534946876,-16.197590697362248,59.99641787866616,United-States
32,Private,98714.65970063876,Bachelors,12.931373197240545,Married-civ-spouse,Exec-managerial,Husband,White,Male,-860.7128927031396,1916.0007652692752,59.48546982908009,United-States
74,Self-emp-not-inc,181953.54396383752,Doctorate,15.8530775100736,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,735.4316757300588,-11.471910806197146,24.064329350457662,United-States
36,Private,81110.14802780686,Bachelors,12.86171430896672,Divorced,Adm-clerical,Unmarried,White,Female,11.55267968642796,-0.36389065519975816,40.4435577280617,United-States
33,Private,176608.67237477956,5th-6th,3.1158014775557916,Never-married,Other-service,Unmarried,White,Female,-71.12340425802503,-25.733010865275556,39.51772394896302,Mexico
41,Private,128344.21681255542,Some-college,10.05888501897042,Married-civ-spouse,Adm-clerical,Husband,White,Male,93.17386616367828,0.6165912928685486,39.37906512786199,United-States
26,Private,157656.88136067725,Bachelors,13.059421381002364,Never-married,Adm-clerical,Not-in-family,White,Male,154.04491794783036,2187.577889096966,44.33721052703146,United-States
44,Private,100171.46651374034,7th-8th,4.073211358458475,Married-civ-spouse,Transport-moving,Husband,White,Male,-93.80944122294181,43.923747272048665,20.52467144723253,United-States
30,Local-gov,162680.69504725016,Bachelors,12.899804986466094,Married-civ-spouse,Protective-serv,Husband,White,Male,-336.0727495665004,20.415156445837315,45.81159702125837,United-States
28,Private,89567.00030550125,Bachelors,12.83565765884515,Married-civ-spouse,Other-service,Wife,White,Female,628.4122080233561,40.09880474186497,15.125208029843048,United-States
22,Private,157007.83363586268,HS-grad,8.9116696522063,Married-civ-spouse,Transport-moving,Husband,White,Male,-240.86260495648412,-10.266728203085298,40.60403403132769,United-States
42,Self-emp-not-inc,198592.96562032227,Assoc-acdm,12.007413617018502,Married-civ-spouse,Exec-managerial,Husband,White,Male,419.0132821071822,-27.021092279066185,69.84362252498238,United-States
31,Local-gov,28781.104709888008,Bachelors,13.187710559173379,Never-married,Prof-specialty,Not-in-family,White,Female,-284.56361072227946,-25.475477175801228,40.50451088951657,United-States
