age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country
49.1203340253735,Self-emp-not-inc,126076.93253608052,HS-grad,8.811750425679122,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.07325780222994963,-0.09652030187280708,34.803996196497955,United-States
34.953975733445766,Private,207675.96821432735,Some-college,10.07824511297801,Never-married,Handlers-cleaners,Own-child,Black,Male,0.11330071204837054,0.24056775126946045,39.939946858714904,United-States
19.877706710827177,,293135.95948248456,Some-college,10.175013925599151,Never-married,,Own-child,White,Female,0.010498237217252043,-0.0068270664575708385,34.963561597445015,United-States
20.092804871551742,Private,64291.90800593776,Some-college,9.823584645170165,Never-married,Sales,Not-in-family,White,Female,0.042660329868348904,-0.05303573441812855,50.16688369836746,United-States
29.019425721756484,Private,89813.12366683078,HS-grad,8.999655137270114,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,-0.08661176915882211,-0.04258407757520832,40.13203901191438,Scotland
16.985985794105968,Private,153020.8380266847,12th,7.956447855431737,Never-married,Sales,Own-child,White,Female,0.06073295584123756,0.07187276746023954,20.081032793102473,United-States
38.842177532593745,State-gov,24721.120577667374,Some-college,9.815957046813844,Divorced,Adm-clerical,Unmarried,White,Female,0.0063027684123329805,-0.003988555088092829,34.97944170420629,United-States
32.89211862299063,Private,268146.9909157547,9th,4.898066200803026,Never-married,Sales,Unmarried,White,Female,-0.22424936630439873,0.12763942298774028,39.8432252132979,United-States
35.10224115214686,Federal-gov,475324.1185516579,Bachelors,12.909137764889998,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.03409172386215182,-0.003644899794095967,40.12213129885274,United-States
31.092256979798627,Private,382583.09367159166,HS-grad,8.967233433192492,Never-married,Machine-op-inspct,Own-child,Black,Male,-0.009367776106239513,-0.06992122448331245,39.98333744211259,United-States
46.05989252436479,Private,269033.8768214544,Some-college,9.9573656198324,Married-civ-spouse,Craft-repair,Husband,Other,Male,0.04662900469978748,0.09792502843149085,39.80686830867673,Dominican-Republic
21.97598724193426,Private,143062.2148759694,Some-college,10.044043754152225,Never-married,Farming-fishing,Own-child,White,Male,0.014539759675121208,-0.06303786743238496,12.315311130687732,United-States
36.9242608538377,Private,184659.05146498897,HS-grad,8.929932902438619,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5013.140862108732,0.14848587783441586,44.06656443743394,United-States
42.91064874161161,Private,180138.10244709885,HS-grad,9.20835414836844,Separated,Craft-repair,Not-in-family,White,Male,0.032348989231306,0.025752489641084154,40.03400124504277,United-States
40.99918935043476,Private,347652.98537024244,Prof-school,15.026121397036102,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.04889074145940641,1977.0162056009676,49.97866530016408,United-States
43.93805985351955,Private,77313.10399448522,HS-grad,9.01408512808027,Divorced,Adm-clerical,Unmarried,White,Female,0.09535858295280472,0.02270973519462187,39.98574927166726,United-States
60.91220366748004,,188172.0099480665,Doctorate,16.13632167070835,Widowed,,Not-in-family,White,Female,0.021709103676860825,0.09031176265883782,4.944786444273242,United-States
26.259386334061354,Private,132178.8141062452,Bachelors,12.985450468379446,Never-married,Adm-clerical,Own-child,White,Female,-0.03642905861546756,-0.12590984327419405,39.9900081555328,United-States
50.99502624543759,State-gov,42900.94583771962,Masters,14.0526301891926,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.011643109447891655,-0.02044447812465822,69.9585268871133,United-States
37.0299129713457,Self-emp-inc,347490.982841833,Some-college,9.894411361931102,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.029179384964941227,-0.14906911527315167,49.908121189005826,United-States
54.043561517239084,Private,340475.8621467443,HS-grad,9.105052621572417,Separated,Sales,Unmarried,White,Female,-0.018520116134228583,0.07615157893437945,34.99543147359232,United-States
44.98006686543109,Private,102770.90234473978,HS-grad,8.793386435930772,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.07004250910402575,1886.9380721966263,39.99393355574611,United-States
18.869296010072528,,214087.07837981367,HS-grad,9.11147193384044,Never-married,,Own-child,White,Male,-0.03356911525518932,0.09830601904050072,40.05991415476458,United-States
38.95462335912945,Self-emp-not-inc,65715.8868199738,Assoc-acdm,12.0925448196519,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.02524866849037872,-0.006439892745841273,39.881631981091,United-States
38.13810143276454,Private,33974.85614779907,HS-grad,9.076242301816269,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0.10917703789883243,-0.017832786597625102,40.15535267468248,United-States
58.945905312516,Private,231376.97573653708,Some-college,9.994370699498122,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.11945961491401105,1847.9419994860878,44.99831037165743,United-States
24.849060666426517,Private,364630.9790189502,HS-grad,8.834042104959376,Never-married,Sales,Own-child,White,Female,0.019269545973256908,-0.004123790104203652,40.07614194574983,Mexico
46.0332391509605,Local-gov,253116.06832624145,Bachelors,12.949484553227492,Never-married,Prof-specialty,Not-in-family,Black,Female,0.03366169895131542,-0.014994446394560707,39.9147901759628,United-States
31.931652551421205,Private,24960.943702417942,Assoc-voc,10.976938889614564,Married-civ-spouse,Tech-support,Husband,White,Male,0.08306535643134919,0.09287824757312223,39.93747905431218,United-States
35.14295055927558,Private,167690.85536618507,HS-grad,8.961954214993954,Never-married,Handlers-cleaners,Own-child,White,Female,0.02920065732151965,0.04319754441546289,19.791745647313565,United-States
33.010494646747155,Private,188245.9157669606,Bachelors,12.940376309137013,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.03379785641440105,-0.011460944354823803,65.08112096314068,United-States
38.11824230911581,Private,177153.8212200585,HS-grad,9.173025035679837,Married-civ-spouse,Other-service,Husband,White,Male,0.13519601437450066,-0.03375173842473755,40.02861504675134,United-States
56.98897589127669,Private,300103.89229524275,HS-grad,9.062565501040455,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.052808230095213064,0.020223546363296516,84.00258106066619,United-States
30.937931729742726,Private,154297.09380546308,HS-grad,9.14769604015043,Never-married,Sales,Unmarried,Black,Female,0.06213824215857111,0.08311838414574452,23.861528136448545,United-States
48.934727550709376,Private,23073.89605324452,Some-college,10.183460616464403,Widowed,Exec-managerial,Not-in-family,White,Female,-0.11048765709372788,0.1285437296999292,39.91278632688165,United-States
53.183969323293184,Private,168106.9786563913,Bachelors,13.107665786853525,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.16922365258766603,-0.07039803203020521,39.99561958999811,United-States
44.01257119528605,Self-emp-not-inc,53956.068904900996,Some-college,10.011046596582256,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.009256307805612743,-0.02358157786859913,56.92722146660212,United-States
55.013520523337604,Private,160630.85838629454,HS-grad,8.97711389709513,Married-civ-spouse,Sales,Husband,White,Male,-0.004844957897641572,-0.14467308233141016,55.81892065430292,United-States
50.977121758186684,State-gov,68897.90213861222,Assoc-voc,10.927047465888307,Divorced,Tech-support,Not-in-family,White,Male,0.06297119875433037,2443.941373583342,38.9994415964219,United-States
28.862572034698143,Private,247866.97981954803,Bachelors,12.936914216016955,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0836535345357408,0.13430855733021993,39.95476770512953,United-States
24.037236830172787,Private,241366.86276908606,Some-college,9.95008534290938,Never-married,Other-service,Not-in-family,White,Male,0.11069046970622667,-0.1685005979192434,39.82170856167151,United-States
30.90945155946848,Private,265509.0033981156,Assoc-voc,11.048305359539496,Separated,Tech-support,Unmarried,Black,Female,-0.016621641997943745,0.09406028331224897,31.98752084173256,United-States
46.95080560512991,Private,187562.88693839565,HS-grad,8.863747611958596,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,-0.002689389993085647,0.29452566923647255,40.06569824466963,United-States
33.99430915214954,Private,42595.94041993126,Some-college,10.017072324563037,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.003529486976669307,-0.008823899192971494,44.96763849898729,United-States
34.00357220993189,Local-gov,226443.02087881177,Some-college,10.098060913071802,Married-civ-spouse,Protective-serv,Husband,White,Male,-0.11270652631722196,0.028029425169803293,39.865887956627674,United-States
22.978792499522672,Private,275243.9117029705,HS-grad,8.859414644548146,Never-married,Machine-op-inspct,Not-in-family,Black,Male,-0.048530607649329253,-0.142550529487505,34.91022821750527,United-States
18.054603156946204,Private,51255.068819520784,11th,6.994152938178429,Never-married,Handlers-cleaners,Own-child,White,Male,0.07108379171872106,0.12696133860672423,14.854004887078332,United-States
33.02718411622858,Local-gov,55921.04651933172,Assoc-voc,10.911706005626959,Never-married,Protective-serv,Not-in-family,White,Male,-0.021246425486305228,0.1864166608168581,70.01661625121949,United-States
18.06863941635801,Private,183315.1048654585,11th,6.957337163237161,Never-married,Sales,Own-child,Black,Female,0.0063426751044600525,-0.07043498518602966,10.010422987801563,United-States
60.915699128595676,Private,477208.8751282378,7th-8th,3.8629677873528987,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.012460144471549806,0.03976475514969871,53.99621153245172,United-States
31.914331449080283,Private,329432.0576507462,Masters,14.028143934950963,Never-married,Adm-clerical,Unmarried,White,Female,0.027213560395732896,-0.09017398973760449,40.0073971532216,United-States
23.165876500035093,Private,398130.10675958556,HS-grad,8.967516727695095,Divorced,Sales,Not-in-family,White,Male,-0.0433727976929523,0.13266906479201532,96.07143537416589,United-States
33.9305132283402,Private,321709.06458982296,HS-grad,9.064494734410658,Never-married,Other-service,Not-in-family,White,Female,-0.01582818969858644,-0.00729201874420602,28.007052418295466,United-States
33.89305687652232,Private,120959.05596584044,Some-college,9.864630599724936,Divorced,Adm-clerical,Unmarried,White,Female,0.09939369440716736,0.08648000417713361,40.02746854753054,United-States
22.054414910934376,Private,163518.91398244762,Some-college,9.919754442604178,Never-married,Handlers-cleaners,Own-child,White,Male,-0.018359222107516594,0.06694801394953251,24.963377098390193,United-States
37.91856077978838,Private,103474.04813043027,Assoc-voc,11.197044999599525,Divorced,Adm-clerical,Unmarried,White,Female,0.048142256285711005,-0.023720813526482754,39.953151670683994,United-States
39.802325071285956,Private,64980.1812198896,Some-college,9.977291660194846,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0.3006595022613949,0.0749615050467246,55.01730792413457,United-States
19.94981990580442,Private,358354.9221245184,9th,5.007239574108473,Never-married,Machine-op-inspct,Unmarried,White,Female,-0.00042570911500260816,0.052188042525867534,39.93328993275745,United-States
48.011278671829515,Local-gov,218357.05288319386,HS-grad,8.981376336180867,Separated,Transport-moving,Unmarried,White,Female,0.11451834649018632,0.08096572568197757,24.908274456748355,United-States
28.008354195045076,Private,209205.09097776073,Some-college,10.147901508054636,Never-married,Adm-clerical,Not-in-family,White,Male,0.11361375227228676,0.17250858199020908,44.02732366403392,United-States
28.00207723863019,Private,107410.92006545384,Bachelors,12.682491034461558,Never-married,Prof-specialty,Not-in-family,White,Female,0.1041545157787358,0.05515362800937965,34.83773919298504,United-States
51.0363625688768,Private,221531.9391796138,Bachelors,13.1716068836899,Divorced,Exec-managerial,Unmarried,White,Male,-0.15932818594545164,0.16216461478015443,39.872867725239196,United-States
18.980255178712145,Private,96482.98212494758,HS-grad,8.916993290490444,Never-married,Other-service,Own-child,Asian-Pac-Islander,Female,0.01898442412023864,0.06444595432793172,40.001851052532636,United-States
31.970761207619574,Private,202952.0141679141,HS-grad,9.06301681708188,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.14016170524055835,0.06190946668129205,40.056135748176736,United-States
37.92840901730338,Private,259019.04337131677,HS-grad,9.302165491842311,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.023544999758808218,-0.12265955115873084,43.80399336437032,United-States
21.99690885137071,Private,281432.0804604899,Some-college,9.874146462080255,Never-married,Handlers-cleaners,Own-child,White,Male,0.2227421975312737,0.09984655925439151,30.03592708323519,United-States
34.990186767465495,Private,341943.1052344069,Some-college,10.002831069249956,Never-married,Exec-managerial,Not-in-family,White,Female,0.010515371997771862,0.04658599796159388,49.77177100895863,United-States
24.012431837803454,Private,140000.94354901894,Bachelors,13.032785988524944,Never-married,Exec-managerial,Not-in-family,White,Male,0.04085201258298138,-0.012741512115862108,40.0613928904541,United-States
76.92252678291736,Local-gov,100882.90954375856,7th-8th,4.090784061859986,Married-civ-spouse,Other-service,Husband,White,Male,0.06700317915142023,-0.10581146946408185,7.947616006329219,Canada
42.02606060707793,Federal-gov,153143.0678454561,Some-college,9.9263256145312,Divorced,Adm-clerical,Other-relative,White,Female,0.031582775402580025,-0.03790149389670102,40.04146870149171,Puerto-Rico
29.086062678478342,Private,71859.9299167011,HS-grad,9.033461336075998,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.08941439446379125,-0.014599746889559957,60.18381843221309,United-States
63.92701544948009,Private,298546.0416734779,HS-grad,9.03003694680176,Married-civ-spouse,Farming-fishing,Husband,White,Male,-0.11373698999377313,-0.1008432062470456,69.86854317622266,United-States
28.129716625219665,,127833.27720693423,HS-grad,8.849468883545189,Never-married,,Unmarried,Black,Female,-0.14042511584476927,-0.2641937456904779,39.985752431561004,United-States
59.147541378688146,Local-gov,130531.8389349984,Some-college,10.028766014112533,Widowed,Other-service,Not-in-family,White,Female,0.03863311760464435,0.07081802605495022,39.82445202172924,Poland
18.040646725081572,,395566.9521277355,11th,7.140564286944477,Never-married,,Own-child,White,Male,-0.0532515319883783,-0.22032781343421784,40.16297398960006,United-States
24.990889918337494,Private,104830.01686850858,Bachelors,12.8925198244187,Never-married,Prof-specialty,Own-child,White,Female,-0.028694559138096782,0.04074127146148575,14.94165755031339,United-States
44.97329312544685,Private,165345.9691035797,Some-college,10.023756253429072,Divorced,Exec-managerial,Unmarried,White,Female,0.004098647884754231,0.07412899908922137,63.96933013294603,United-States
37.89393381164257,Private,143123.14172071728,HS-grad,9.064386051115475,Married-civ-spouse,Craft-repair,Husband,White,Male,0.08676285333177808,-0.004032837645612255,39.91157093577501,United-States
31.91507209691979,Private,97306.03656899865,Bachelors,13.037386067258335,Never-married,Adm-clerical,Not-in-family,White,Female,0.14288215525539155,-0.06998239556936289,47.93858175884269,United-States
29.16202713747644,Private,277341.8656686,Some-college,10.088940634375458,Never-married,Transport-moving,Unmarried,White,Male,-0.01634740271791621,-0.009645511839941123,40.02741448463198,United-States
57.870149505103996,,114361.91437415489,Some-college,9.892546189667305,Married-civ-spouse,,Husband,Black,Male,0.192497818501457,0.09456662311117299,30.12138265776296,United-States
49.20760552481278,Self-emp-not-inc,117633.9648664168,Some-college,10.017671272672326,Widowed,Craft-repair,Unmarried,White,Female,0.002429165791197353,0.08439450416867816,29.894357586020057,United-States
20.968450618971037,Private,203003.03599929807,10th,6.146636634133392,Married-civ-spouse,Craft-repair,Husband,White,Male,0.09634020220549137,-0.039088004085230596,40.12371770805409,United-States
56.055668211769046,Private,70856.9209880717,HS-grad,8.967018927912731,Married-civ-spouse,Exec-managerial,Husband,White,Male,-0.04011333702365513,0.09645769868191678,39.969085537013335,United-States
40.96882478598057,State-gov,118543.95092000325,Some-college,9.99221329447503,Divorced,Other-service,Own-child,White,Male,0.01518059668409502,-0.0880795882320037,12.056202432705422,United-States
56.990255964844216,Private,197642.08531645226,Some-college,9.978988949877861,Widowed,Other-service,Not-in-family,White,Female,0.07634363292769067,-0.029672530572698887,40.11309190101564,United-States
22.966825804381116,Private,117605.98630513395,Bachelors,13.015534646565932,Never-married,Prof-specialty,Not-in-family,White,Female,0.05851303878345241,-0.05078120481624496,39.99519660614325,United-States
71.06140248853004,Self-emp-inc,45740.890220144734,Bachelors,12.962309818368897,Married-civ-spouse,Sales,Husband,White,Male,20051.08627286164,-0.0004976645647189178,29.753364137618227,United-States
58.974360917874186,Private,284834.1070359282,Bachelors,13.070332506044423,Married-civ-spouse,Adm-clerical,Wife,White,Female,2884.961177870726,-0.11554778741462857,29.97646607310564,United-States
37.05535899205222,Self-emp-not-inc,348738.9432935818,Prof-school,15.014008924798373,Married-civ-spouse,Prof-specialty,Husband,White,Male,-0.1511600600334393,-0.024567666455616272,50.100792063047244,United-States
57.025947709318984,Private,210687.91255312294,HS-grad,9.087954609242068,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.01512412952687664,0.03893843006381355,14.875400137562863,United-States
54.09027993293381,Private,278329.04863491806,HS-grad,8.957631113516163,Married-spouse-absent,Exec-managerial,Not-in-family,White,Female,-0.004214379673028507,-0.06999175717109656,42.995143301985664,United-States
19.968218088359382,Private,211968.01298094194,Assoc-voc,11.040057937330458,Never-married,Other-service,Own-child,White,Female,-0.0705787745864404,-0.05272756804157898,19.89081568257793,United-States
23.016961916314454,Private,208597.92608752582,Some-college,9.773474470438476,Never-married,Sales,Not-in-family,White,Male,0.0319104304455602,-5.697508929902903e-05,45.03517275204827,United-States
41.089397517647704,Private,58484.133332963,Bachelors,12.977174762587788,Married-civ-spouse,Exec-managerial,Wife,White,Female,-0.14002477912917613,0.061389280098409583,40.11698652535419,United-States
39.98285159456081,Private,115515.85285842333,Masters,14.163255099843546,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,-0.019497459911831022,-0.11908467530491647,40.16908782893639,China
20.04383443457993,,25139.24082222382,Some-college,9.991313301621782,Never-married,,Own-child,White,Female,-0.11538656367154283,0.005827603855945339,40.086237170058205,United-States
34.09523350218912,Private,213886.86714506545,Some-college,10.105173972946101,Married-civ-spouse,Craft-repair,Husband,White,Male,-0.10686935212402014,0.04373357832032073,39.92462985967626,United-States
30.068771590261377,Private,148524.00321932006,HS-grad,8.948696314735448,Married-civ-spouse,Transport-moving,Husband,White,Male,-0.14319359350778108,2057.201896696775,39.95108045403121,United-States
44.001749513562544,Private,103232.9503720464,Bachelors,12.856154561496838,Never-married,Adm-clerical,Unmarried,Black,Female,-0.09233316556918778,-0.2795127644088162,40.05298848151401,United-States
53.17490428941969,Federal-gov,227836.0817581874,Some-college,9.901013706089481,Divorced,Farming-fishing,Not-in-family,White,Male,0.12961870782746449,-0.031542960048556536,39.95574586738485,United-States
31.961365592740528,State-gov,110170.87242896148,Some-college,9.845831291430274,Married-civ-spouse,Prof-specialty,Wife,White,Female,-0.009913271293886826,1902.1304485698138,40.07862220579323,United-States
27.02286212957105,Local-gov,177071.88932452703,Some-college,10.044364038201746,Never-married,Prof-specialty,Other-relative,White,Male,-0.12696058117449016,0.1534477303105826,15.878361736260297,United-States
42.983557249950785,Private,200834.87469255974,HS-grad,9.094852641432334,Married-civ-spouse,Craft-repair,Husband,White,Male,0.062039530087238594,0.06605491222381993,40.047085887815726,United-States
23.04390611429463,Self-emp-inc,295253.9268323693,HS-grad,8.887063290052266,Never-married,Adm-clerical,Not-in-family,White,Female,-0.05829014771729571,-0.030317489404455722,40.11201974403156,United-States
55.957338559427676,Self-emp-inc,258882.93628832835,Some-college,9.998168653496386,Married-civ-spouse,Craft-repair,Husband,White,Male,0.007323248015878674,-0.09706023757831655,39.96989319016211,United-States
23.83104554829786,State-gov,166850.99531187664,Masters,14.044269502697922,Never-married,Prof-specialty,Not-in-family,White,Male,-0.07280019780192486,-0.05825829716136636,13.095311398008125,United-States
36.12382896396562,Private,167482.06993843347,10th,6.02201799163017,Never-married,Handlers-cleaners,Not-in-family,White,Male,-0.06418958030516693,-0.004752616789361453,40.093716002124324,United-States
71.96755920089083,,271352.0749340924,10th,5.9599579294402165,Divorced,,Not-in-family,White,Male,0.08938576238484547,-0.19348816361364066,11.99654930828605,United-States
20.957578689277813,,96844.03825417164,HS-grad,8.963644228760222,Married-civ-spouse,,Other-relative,White,Female,-0.012698178924166567,-0.045906361491474104,39.9745107779527,United-States
36.0197913348541,Private,207567.89629447067,HS-grad,8.871499821208996,Married-civ-spouse,Craft-repair,Husband,White,Male,0.03876773859097648,-0.01783746000342485,50.091109830667506,United-States
21.064553006895174,Private,200120.73687251477,HS-grad,8.96576900374759,Never-married,Handlers-cleaners,Own-child,White,Male,0.004682204643643964,-0.1049815668838846,39.873361864650505,United-States
48.88939971371057,Private,133669.12129299715,Some-college,9.9182498939565,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.1383154988049896,-0.016900640622211024,40.03951320544011,United-States
52.93563248107285,Self-emp-not-inc,101431.84590446102,HS-grad,8.846746058118438,Married-civ-spouse,Sales,Husband,White,Male,0.06391250466412086,0.16808534953017618,49.899725595357445,United-States
25.03248158397128,Private,231016.02045391148,Masters,14.074251410848152,Never-married,Prof-specialty,Not-in-family,White,Female,4649.88733244368,-0.03830401419206252,36.902192048526544,United-States
30.12462361489286,Private,323054.1031113172,10th,5.950212003680809,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Male,-0.06405307608435389,-0.018833745780223857,39.99574915526989,United-States
20.890758321086093,Private,151157.99648922807,Some-college,10.03475644292505,Never-married,Prof-specialty,Own-child,White,Female,0.0637126510680577,-0.216378471771718,24.9612421616559,United-States
44.85548222687821,Private,217653.8856262779,Some-college,10.057401651903245,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,-0.048278682574988484,-0.020930606101845137,40.02353363936815,Germany
57.21505684602423,Self-emp-not-inc,258121.0554157497,Bachelors,12.84972772095945,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.03943981105715084,-0.0037924670431560047,50.21480633248708,United-States
20.357576254814465,,145917.0790311282,Some-college,9.991841712597317,Never-married,,Not-in-family,White,Female,0.03792533744126685,0.1664476628809599,14.82452765840646,United-States
67.84158779199163,,188102.13642045512,HS-grad,8.938785558079264,Married-civ-spouse,,Husband,White,Male,0.009157678501963144,-0.03684982553797197,7.893765149385489,United-States
59.156988284190795,Private,95165.06060596323,Doctorate,16.02259692537199,Married-civ-spouse,Sales,Husband,White,Male,-0.08153291587667794,0.10288192673776353,39.94596840466426,United-States
17.08876690557602,Private,65368.11910604093,11th,6.856337522765014,Never-married,Sales,Own-child,White,Female,0.049175640293155985,0.223556078609447,12.042723369394796,United-States
